"event_id","sport_name","pre_play_turnover","in_play_turnover"
"2.101186616","Rugby Union",8584.3,2230.38
"2.101186619","Rugby Union",12230.72,3269.34
"2.101186628","Rugby Union",18578.8,2672.34
"2.101186629","Rugby Union",22960.89,18619.49
"2.101186630","Rugby Union",5973.21,52.73
"2.101186633","Rugby Union",1177.8,200
"2.101186643","Rugby Union",38352.58,21677.98
"2.101186645","Rugby Union",1194.56,200
"2.101186647","Rugby Union",1247.94,20
"2.101186654","Rugby Union",28.96,15
"2.101186839","Soccer",49669.38,76323
"2.101186840","Soccer",4431.88,3486.34
"2.101186841","Soccer",6530.47,7504.85
"2.101186842","Soccer",11478.51,37638.95
"2.101186843","Soccer",12323.77,34175.79
"2.101186844","Soccer",6392.36,10955.02
"2.101186846","Soccer",1318.83,1366.11
"2.101186847","Soccer",8736.31,1882.41
"2.101186850","Soccer",2887.52,1711.68
"2.101186851","Soccer",3626.23,10591.47
"2.101186852","Soccer",3956.52,2936.72
"2.101186853","Soccer",1716.68,9575.86
"2.101186861","Soccer",2696.94,9.12
"2.101186862","Soccer",691.94,20
"2.101186863","Soccer",972.12,182.78
"2.101186864","Soccer",1840.5,369.34
"2.101186866","Soccer",7419.92,7017.44
"2.101186867","Soccer",605.98,198.26
"2.101186868","Soccer",1421.98,200.08
"2.101186870","Soccer",9631.76,18286.16
"2.101186910","Soccer",5897.77,2152.59
"2.101186913","Soccer",35869.29,33837.33
"2.101186914","Soccer",5312.57,2789.73
"2.101186915","Soccer",9005.66,45302
"2.101186916","Soccer",21169.56,67294.66
"2.101186917","Soccer",3005.71,49210.77
"2.101186918","Soccer",3155.75,6685.65
"2.101186920","Soccer",1414.7,523.56
"2.101186921","Soccer",344.92,2449.4
"2.101186924","Soccer",4379.54,1986.7
"2.101186925","Soccer",1707.74,5244.9
"2.101186926","Soccer",1950.96,2142.86
"2.101186927","Soccer",9.2,1095.24
"2.101186935","Soccer",132.84,14
"2.101186937","Soccer",784.93,698.15
"2.101186938","Soccer",523.74,32.22
"2.101186940","Soccer",7452.98,98
"2.101186944","Soccer",1507.08,50.8
"2.101186984","Soccer",2396.52,46.92
"2.101186987","Soccer",34702.98,61283.38
"2.101186988","Soccer",1885.05,3698.49
"2.101186989","Soccer",7210.32,26122.76
"2.101186990","Soccer",23786.63,35179.83
"2.101186991","Soccer",5282.63,13762.89
"2.101186992","Soccer",6834.1,19968.98
"2.101186994","Soccer",1007.11,1926.23
"2.101186995","Soccer",934.14,1529.16
"2.101186998","Soccer",3571.26,4787
"2.101186999","Soccer",1868.05,30614.49
"2.101187000","Soccer",5487.23,44414.77
"2.101187010","Soccer",31.28,139.14
"2.101187011","Soccer",3490.36,619.54
"2.101187012","Soccer",435,1025.22
"2.101187014","Soccer",17108.92,4167.52
"2.101187018","Soccer",2448.36,26.76
"2.101187058","Soccer",1742.16,1573.96
"2.101187061","Soccer",14204.45,27579.57
"2.101187062","Soccer",993.88,677.76
"2.101187063","Soccer",10756.6,6264.72
"2.101187064","Soccer",12946.96,3020.16
"2.101187065","Soccer",3657.78,8968.28
"2.101187066","Soccer",947.58,1786.56
"2.101187068","Soccer",799.04,111.92
"2.101187069","Soccer",81.44,4
"2.101187073","Soccer",1545.42,1586.6
"2.101187074","Soccer",495.74,855.92
"2.101187075","Soccer",7.72,186.34
"2.101187083","Soccer",20.86,2.92
"2.101187084","Soccer",26.06,169.18
"2.101187085","Soccer",271.49,1537.07
"2.101187089","Soccer",31.26,4.92
"2.101187135","Soccer",11830.04,19319.7
"2.101187136","Soccer",2193.84,1665.86
"2.101187137","Soccer",6135.46,20203.82
"2.101187138","Soccer",6599.61,15179.37
"2.101187139","Soccer",1127.76,4562.34
"2.101187140","Soccer",2511.08,1395.68
"2.101187142","Soccer",701.2,350.24
"2.101187143","Soccer",1317.16,366.7
"2.101187146","Soccer",2216.32,88.92
"2.101187147","Soccer",823.32,2542.96
"2.101187148","Soccer",1708.98,10
"2.101187159","Soccer",311.18,96.42
"2.101187162","Soccer",339.44,732.8
"2.101187166","Soccer",525.2,39.38
"2.101187206","Soccer",1107.96,250.72
"2.101187238","Cricket",12236959.03,89481983.95
"2.101187239","Cricket",1117.9,12.06
"2.101187240","Cricket",21703.65,13549.17
"2.101187241","Cricket",16249.35,10000.99
"2.101187243","Cricket",66291.77,89682.03
"2.101187244","Cricket",13302.8,3025.38
"2.101187245","Cricket",1806.6,200
"2.101187246","Cricket",5873.24,46.2
"2.101187247","Cricket",4367.83,3178.01
"2.101187248","Cricket",8599.15,656.25
"2.101187249","Cricket",10893.72,3648.3
"2.101187250","Cricket",6544.13,430.73
"2.101187251","Cricket",9093.5,1006.66
"2.101187254","Cricket",164214.2,2507113.12
"2.101187290","Cricket",15874.2,66952.46
"2.101187306","Cricket",804.86,75667.18
"2.101187323","Cricket",1973.2,84.42
"2.101187340","Cricket",196.2,26.88
"2.101187356","Cricket",2446.97,1353.97
"2.101187357","Cricket",936.88,1597.46
"2.101187358","Cricket",2411.69,6205.79
"2.101187359","Cricket",637.75,1052.33
"2.101187360","Cricket",2960.3,207.06
"2.101187361","Cricket",1606.98,541
"2.101187362","Cricket",390.14,30
"2.101187363","Cricket",467.46,70.04
"2.101187364","Cricket",8888.7,54
"2.101187365","Cricket",1074.94,47.06
"2.101187366","Cricket",6432.54,425.28
"2.101187367","Cricket",1094.77,425.89
"2.101187943","Cricket",3813626.7,97581976.76
"2.101187944","Cricket",1373.19,47.89
"2.101187945","Cricket",12045,10194.74
"2.101187946","Cricket",17519.41,4793.17
"2.101187947","Cricket",54098.23,279225.99
"2.101187948","Cricket",32036.99,735326.47
"2.101187949","Cricket",9411.94,388.78
"2.101187951","Cricket",1713.26,1342.66
"2.101187953","Cricket",4192.31,548.53
"2.101187954","Cricket",4552.96,643.48
"2.101187955","Cricket",3488.1,1378.1
"2.101187956","Cricket",7919.1,1562.82
"2.101187977","Cricket",65439.78,2828245.26
"2.101187995","Cricket",474.96,61584.54
"2.101188011","Cricket",5465.46,46408.2
"2.101188027","Cricket",1213.4,10.5
"2.101188061","Cricket",455.44,1096.82
"2.101188062","Cricket",721.29,1399.97
"2.101188063","Cricket",436.66,1391.9
"2.101188064","Cricket",761.91,1127.03
"2.101188066","Cricket",1448.55,620.31
"2.101188073","Cricket",2120.48,369
"2.101188079","Cricket",923.8,163.02
"2.101188080","Cricket",1345.29,40.59
"2.101188083","Soccer",42019.9,65358.26
"2.101188084","Soccer",1767.82,6561.72
"2.101188085","Soccer",4645.62,12634.94
"2.101188086","Soccer",16347.18,21349.2
"2.101188087","Soccer",5090.56,46059.14
"2.101188088","Soccer",14045.14,89235.98
"2.101188090","Soccer",1673.08,1316.92
"2.101188091","Soccer",1262.79,178.59
"2.101188094","Soccer",2685.48,1566.76
"2.101188095","Soccer",2191.11,28201.87
"2.101188096","Soccer",212.24,64352.46
"2.101188097","Soccer",614.78,5006.74
"2.101188105","Soccer",837.52,51.62
"2.101188107","Soccer",445,587.04
"2.101188108","Soccer",718.06,191.84
"2.101188110","Soccer",11724.87,7123.07
"2.101188111","Soccer",93.28,5.3
"2.101188112","Soccer",3,6069.74
"2.101188113","Soccer",4,4
"2.101188114","Soccer",648.28,265.68
"2.101188154","Soccer",1307.78,110.86
"2.101188333","Australian Rules",43551.94,118.08
"2.101188334","Australian Rules",48638.06,4.86
"2.101188842","Rugby Union",31244.26,116833
"2.101188843","Rugby Union",32127.31,4639.01
"2.101188844","Rugby Union",6549.56,3810.16
"2.101188845","Rugby Union",10636.2,220
"2.101188846","Rugby Union",9839.04,1029.32
"2.101188847","Rugby Union",950.26,189.56
"2.101188853","Rugby Union",2038.25,118.67
"2.101188856","Rugby Union",58481.55,103000.89
"2.101188857","Rugby Union",27057.74,909.3
"2.101188858","Rugby Union",13246.34,4087.74
"2.101188859","Rugby Union",86.86,152
"2.101188860","Rugby Union",24877.9,11623.38
"2.101188861","Rugby Union",2601.36,44
"2.101188870","Rugby Union",66236.8,74866.66
"2.101188871","Rugby Union",5398.5,1721.94
"2.101188872","Rugby Union",1867.36,539.16
"2.101188874","Rugby Union",14100.66,1126.9
"2.101188883","Rugby Union",8425.18,262.44
"2.101188884","Rugby Union",77777.63,61684.59
"2.101188885","Rugby Union",24066.34,14152.5
"2.101188886","Rugby Union",1366.76,5101.08
"2.101188888","Rugby Union",15650.16,3571.8
"2.101188898","Rugby Union",30054.93,39259.81
"2.101188902","Rugby Union",3913.14,250
"2.101188903","Rugby Union",225.51,90.77
"2.101188912","Rugby Union",29221.88,23394.2
"2.101188914","Rugby Union",3143.06,7787.66
"2.101188916","Rugby Union",2134.79,147.15
"2.101188998","Rugby League",175824.9,116550.24
"2.101189003","Rugby League",5746.72,208.56
"2.101189027","Rugby League",6958.53,922.65
"2.101189028","Rugby League",339.08,62.86
"2.101189032","Rugby League",117830.08,45584.02
"2.101189033","Rugby League",28119.72,426.16
"2.101189034","Rugby League",3239.24,210.48
"2.101189035","Rugby League",2963.88,10.76
"2.101189037","Rugby League",9212.18,102.56
"2.101189045","Rugby League",2291.3,10.76
"2.101189062","Rugby League",1858.96,65.12
"2.101189066","Rugby League",53676.02,72515.52
"2.101189069","Rugby League",571,13.48
"2.101189071","Rugby League",2695.36,112.8
"2.101189100","Rugby League",84145.15,64660.97
"2.101189101","Rugby League",10513.59,291.33
"2.101189105","Rugby League",4055.8,42.56
"2.101189134","Rugby League",148952.77,92731.17
"2.101189135","Rugby League",11408.4,2197.16
"2.101189136","Rugby League",1652.7,20
"2.101189138","Rugby League",7687.64,719.54
"2.101189139","Rugby League",11709.04,8.08
"2.101189153","Rugby League",517.44,3
"2.101189162","Rugby League",1352.7,60.68
"2.101189163","Rugby League",6859.58,420
"2.101189168","Rugby League",111692.04,38651.02
"2.101189173","Rugby League",2251.86,46
"2.101189193","Rugby League",4401.8,3.58
"2.101189197","Rugby League",5735.82,127.52
"2.101189202","Rugby League",77107.29,59846.65
"2.101189203","Rugby League",4263.18,488.66
"2.101189204","Rugby League",104.56,80
"2.101189206","Rugby League",4033.38,1104.94
"2.101189207","Rugby League",4239.42,117.06
"2.101189213","Rugby League",81.32,25
"2.101189227","Rugby League",4434.82,784
"2.101189230","Rugby League",340.22,529.56
"2.101189231","Rugby League",7233.3,466
"2.101189232","Rugby League",494.74,227.68
"2.101189236","Rugby League",113941.36,84334.56
"2.101189237","Rugby League",31072.5,75.72
"2.101189240","Rugby League",4966.8,588.6
"2.101189241","Rugby League",2399.19,25.33
"2.101189247","Rugby League",752.37,67.85
"2.101189265","Rugby League",2216.33,140.75
"2.101189266","Rugby League",1303.52,492.98
"2.101189547","Soccer",25140.84,18707.36
"2.101189548","Soccer",2504.31,1917.87
"2.101189549","Soccer",6099.36,3665.96
"2.101189550","Soccer",6003.12,14001.46
"2.101189551","Soccer",909.69,4155.69
"2.101189552","Soccer",7597.24,2280.06
"2.101189554","Soccer",1690.88,349.42
"2.101189555","Soccer",54.84,10.78
"2.101189558","Soccer",1812.04,320.12
"2.101189559","Soccer",303.24,2563.86
"2.101189560","Soccer",646.33,6209.29
"2.101189561","Soccer",543.52,4360.92
"2.101189571","Soccer",1026.69,357.13
"2.101189574","Soccer",2984.37,10104.35
"2.101189578","Soccer",899.06,4
"2.101189618","Soccer",911.6,129.2
"2.101189621","Soccer",28682.78,54770.62
"2.101189622","Soccer",6800.38,3100.06
"2.101189623","Soccer",5456.13,6840.95
"2.101189624","Soccer",25345.43,96573.85
"2.101189625","Soccer",2100.17,16863.03
"2.101189626","Soccer",1689.72,16504.98
"2.101189628","Soccer",1370.86,726.36
"2.101189629","Soccer",1387.1,572.44
"2.101189632","Soccer",1864.37,815.45
"2.101189633","Soccer",5215.44,29341.5
"2.101189634","Soccer",1717.16,2081.54
"2.101189635","Soccer",994,4736.54
"2.101189645","Soccer",2126.16,2937.7
"2.101189648","Soccer",5273.05,7345.33
"2.101189652","Soccer",1097.6,9.4
"2.101189691","Soccer",442.84,5.4
"2.101189692","Soccer",3270.53,1090.83
"2.101189695","Soccer",15691.13,82277.95
"2.101189696","Soccer",2715.52,3537.12
"2.101189697","Soccer",4275.62,16105.16
"2.101189698","Soccer",12745.66,31979.22
"2.101189699","Soccer",4136.98,4015.88
"2.101189700","Soccer",733.81,2536.39
"2.101189702","Soccer",2007.09,1390.15
"2.101189703","Soccer",1289.89,134.95
"2.101189706","Soccer",1734.16,1319.86
"2.101189707","Soccer",1099.85,1972.19
"2.101189708","Soccer",1237.61,607.23
"2.101189709","Soccer",1299.32,2023.12
"2.101189718","Soccer",51.5,200
"2.101189719","Soccer",1296.07,1173.15
"2.101189722","Soccer",4892.69,26672.85
"2.101189726","Soccer",28.7,40.98
"2.101189765","Soccer",898.8,280.14
"2.101189766","Soccer",1156.19,1377.83
"2.101189783","Soccer",13416.33,43456.89
"2.101189784","Soccer",3113.46,2782.66
"2.101189785","Soccer",6922.97,10616.41
"2.101189786","Soccer",23340.7,57028.72
"2.101189787","Soccer",1695.36,29042.72
"2.101189788","Soccer",540.36,31218.56
"2.101189790","Soccer",828.44,2182.12
"2.101189791","Soccer",1279.96,72.22
"2.101189792","Soccer",27.54,2
"2.101189794","Soccer",1289.64,2367.44
"2.101189795","Soccer",764.75,15897.79
"2.101189796","Soccer",198.12,6272.74
"2.101189797","Soccer",122.8,2045.98
"2.101189807","Soccer",792.08,263.78
"2.101189808","Soccer",1534.04,166.6
"2.101189811","Soccer",40,66.12
"2.101189814","Soccer",1281.96,28
"2.101189859","Soccer",48802.29,36114.23
"2.101189860","Soccer",1451.66,4123.82
"2.101189861","Soccer",1066.59,17936.49
"2.101189862","Soccer",13121.04,30537.76
"2.101189863","Soccer",2541.73,10348.21
"2.101189864","Soccer",2027.94,26437.76
"2.101189866","Soccer",659.6,1831.7
"2.101189867","Soccer",277.55,198.61
"2.101189870","Soccer",1715.12,5378.1
"2.101189871","Soccer",1413.56,31.16
"2.101189872","Soccer",96.18,18.18
"2.101189883","Soccer",286.3,670.02
"2.101189884","Soccer",216.56,40
"2.101189886","Soccer",2576.19,13758.53
"2.101189887","Soccer",10.22,100
"2.101189890","Soccer",353.98,33.84
"2.101189930","Soccer",1433.48,1130.54
"2.101190707","Australian Rules",4751.56,412.92
"2.101190708","Australian Rules",5372.49,70.91
"2.101190711","Australian Rules",12336.04,96.36
"2.101190714","Australian Rules",3119.52,208.3
"2.101190740","Australian Rules",668.85,11.77
"2.101190743","Australian Rules",3206.53,774.89
"2.101190765","Australian Rules",7835.23,12.79
"2.101190766","Australian Rules",124.12,2.56
"2.101190767","Australian Rules",3868.67,12.79
"2.101190770","Australian Rules",1478.22,2.56
"2.101190795","Australian Rules",1204.14,23.02
"2.101190801","Australian Rules",2571.97,22.97
"2.101190803","Australian Rules",3385.8,49.12
"2.101191295","Cricket",4988407.7,55792137.56
"2.101191296","Cricket",2545.5,1123.66
"2.101191297","Cricket",24828.17,32651.87
"2.101191298","Cricket",17216.96,5921.48
"2.101191299","Cricket",13929.73,268.89
"2.101191300","Cricket",139121.36,96891
"2.101191301","Cricket",9959.61,1124.41
"2.101191303","Cricket",2406.24,2774.56
"2.101191304","Cricket",7280.39,322.73
"2.101191305","Cricket",17799.26,951.46
"2.101191306","Cricket",6655.44,2090.3
"2.101191307","Cricket",4523.36,616.98
"2.101191308","Cricket",13270.66,3750.62
"2.101191329","Cricket",72019.86,1094563.84
"2.101191347","Cricket",1344.72,168419.8
"2.101191363","Cricket",6705.82,65966.22
"2.101191379","Cricket",1761.36,382.38
"2.101191381","Cricket",94.46,111.22
"2.101191413","Cricket",1114.12,1764.24
"2.101191414","Cricket",583.75,2410.39
"2.101191415","Cricket",1332.76,4440.56
"2.101191416","Cricket",2763.49,1336.67
"2.101191433","Australian Rules",11307.7,38.16
"2.101191437","Australian Rules",2.56,2.56
"2.101191438","Australian Rules",220.69,12.79
"2.101191446","Cricket",4170.58,82.2
"2.101191447","Cricket",1572.68,400.5
"2.101191450","Cricket",12649.78,722.44
"2.101191452","Cricket",1086.01,3964.43
"2.101191453","Cricket",2050.08,3035.64
"2.101191471","Australian Rules",1473.01,320.75
"2.101191479","Australian Rules",230.04,40
"2.101191500","Australian Rules",2804.63,228.57
"2.101191506","Australian Rules",4630.41,27.65
"2.101191529","Australian Rules",7108.01,10.23
"2.101191533","Australian Rules",6868.48,352.06
"2.101191558","Australian Rules",7133.12,5
"2.101191560","Australian Rules",6371.5,2.56
"2.101191564","Australian Rules",5579.12,2.56
"2.101191565","Australian Rules",9308.74,3.58
"2.101192274","Rugby Union",4568.12,1322.86
"2.101192275","Rugby League",9837.49,460.89
"2.101193075","Rugby Union",23834.32,80423.3
"2.101193076","Rugby Union",9271.08,240.8
"2.101193077","Rugby Union",5189.2,514
"2.101193078","Rugby Union",1819.6,40.1
"2.101193079","Rugby Union",27052.39,2252.43
"2.101193089","Rugby Union",21362.19,140840.57
"2.101193090","Rugby Union",11988.42,52.6
"2.101193091","Rugby Union",1485.88,122.62
"2.101193093","Rugby Union",9653.5,6030.52
"2.101193103","Rugby Union",35239.68,81785.74
"2.101193104","Rugby Union",15638.16,102
"2.101193105","Rugby Union",2259,360
"2.101193106","Rugby Union",5231.34,214.18
"2.101193107","Rugby Union",8787.07,13082.57
"2.101193114","Rugby Union",538.35,189.51
"2.101193116","Rugby Union",10127.96,3204
"2.101193117","Rugby Union",25763.98,8493.96
"2.101193118","Rugby Union",2533.64,58
"2.101193121","Rugby Union",122.88,1239.74
"2.101193122","Rugby Union",444.25,3.97
"2.101193131","Rugby Union",16963.71,4409.03
"2.101193132","Rugby Union",7449.04,242.52
"2.101193133","Rugby Union",707.14,31.5
"2.101193135","Rugby Union",10908.8,1727.82
"2.101193145","Rugby Union",9339.34,2378.26
"2.101193149","Rugby Union",227.64,41
"2.101193162","Rugby League",52137.29,19363.05
"2.101193165","Rugby League",441.08,155.26
"2.101193166","Rugby League",3402.31,4.41
"2.101193191","Rugby League",6700.24,974.32
"2.101193192","Rugby League",316.5,7
"2.101193230","Rugby League",116298.04,49502.62
"2.101193232","Rugby League",2890.5,122.3
"2.101193234","Rugby League",3917.14,2585.68
"2.101193235","Rugby League",6851.17,258.53
"2.101193240","Rugby League",2191.94,3
"2.101193258","Rugby League",541.06,35.4
"2.101193259","Rugby League",2499.74,22.1
"2.101193260","Rugby League",646.58,155.16
"2.101193264","Rugby League",43862.43,29760.31
"2.101193269","Rugby League",2848.78,6.84
"2.101193294","Rugby League",1123.22,100.46
"2.101193298","Rugby League",105563.69,42565.87
"2.101193299","Rugby League",18524.54,158.9
"2.101193301","Rugby League",826.74,13.84
"2.101193302","Rugby League",12604.74,286.96
"2.101193327","Rugby League",5750.74,254.84
"2.101193328","Rugby League",429,449.36
"2.101193332","Rugby League",81645.92,26445.16
"2.101193333","Rugby League",7994.96,1010.36
"2.101193334","Rugby League",659.94,40
"2.101193336","Rugby League",3263.13,923.49
"2.101193337","Rugby League",2706.59,108.41
"2.101193357","Rugby League",11107.8,731.56
"2.101193360","Rugby League",2153.42,3.08
"2.101193361","Rugby League",6390.64,1164.86
"2.101193362","Rugby League",952.39,269.45
"2.101193366","Rugby League",54388.21,32432.75
"2.101193367","Rugby League",1226.85,23.61
"2.101193376","Rugby League",667.51,6.29
"2.101193396","Rugby League",160.21,94.91
"2.101193400","Rugby League",97694.39,44736.31
"2.101193401","Rugby League",5687.92,10
"2.101193403","Rugby League",134.13,28.85
"2.101193404","Rugby League",5211.12,913.98
"2.101193405","Rugby League",3426.86,2.62
"2.101193430","Rugby League",1468.54,12.98
"2.101193434","Rugby League",166163.23,105834.89
"2.101193435","Rugby League",3190.26,238.32
"2.101193437","Rugby League",2690.26,310
"2.101193438","Rugby League",16972.52,1554.4
"2.101193439","Rugby League",13904.8,14.8
"2.101193462","Rugby League",108.88,3061.8
"2.101193463","Rugby League",7065.56,94.22
"2.101193464","Rugby League",985.14,4.1
"2.101194067","Australian Rules",4246.32,44.22
"2.101194071","Australian Rules",702.36,102.9
"2.101194073","Australian Rules",88.36,19.68
"2.101194074","Australian Rules",2.56,42.36
"2.101194081","Australian Rules",2719.61,305.29
